158126697,,cycles,35826377,100.00,,
378459382,,instructions,35826377,100.00,,
169816375,,cycles,39174782,100.00,,
378896014,,instructions,39174782,100.00,,
160041821,,cycles,36309427,100.00,,
378431884,,instructions,36309427,100.00,,
164253853,,cycles,37385166,100.00,,
378131921,,instructions,37385166,100.00,,
158563296,,cycles,35983946,100.00,,
378146217,,instructions,35983946,100.00,,
165696210,,cycles,38031075,100.00,,
378174950,,instructions,38031075,100.00,,
165107886,,cycles,37943535,100.00,,
378200385,,instructions,37943535,100.00,,
165264668,,cycles,37927466,100.00,,
378186391,,instructions,37927466,100.00,,
163584472,,cycles,37459426,100.00,,
378111897,,instructions,37459426,100.00,,
165366730,,cycles,38006537,100.00,,
378157204,,instructions,38006537,100.00,,
163023002,,cycles,37372314,100.00,,
378146662,,instructions,37372314,100.00,,
