5850951,,cycles,1401239,100.00,,
7839648,,instructions,1401239,100.00,,
5768069,,cycles,1383989,100.00,,
7832416,,instructions,1383989,100.00,,
5851676,,cycles,1401579,100.00,,
7848288,,instructions,1401579,100.00,,
5805493,,cycles,1392449,100.00,,
7850920,,instructions,1392449,100.00,,
5689939,,cycles,1352819,100.00,,
7835010,,instructions,1352819,100.00,,
5499240,,cycles,1320700,100.00,,
7854784,,instructions,1320700,100.00,,
5659328,,cycles,1366470,100.00,,
7865815,,instructions,1366470,100.00,,
6123453,,cycles,1574159,100.00,,
7958022,,instructions,1574159,100.00,,
5537297,,cycles,1322239,100.00,,
7842239,,instructions,1322239,100.00,,
5729823,,cycles,1389470,100.00,,
7871329,,instructions,1389470,100.00,,
5849002,,cycles,1415269,100.00,,
7839134,,instructions,1415269,100.00,,
