64484637,,cycles,14912885,100.00,,
130017812,,instructions,14912885,100.00,,
67639979,,cycles,15682923,100.00,,
127137448,,instructions,15682923,100.00,,
68777704,,cycles,15875335,100.00,,
134188744,,instructions,15875335,100.00,,
63641743,,cycles,14719313,100.00,,
128232590,,instructions,14719313,100.00,,
62122026,,cycles,14339744,100.00,,
124612581,,instructions,14339744,100.00,,
66865001,,cycles,15455494,100.00,,
132852750,,instructions,15455494,100.00,,
58238914,,cycles,13415114,100.00,,
122543396,,instructions,13415114,100.00,,
67667448,,cycles,15713113,100.00,,
131086009,,instructions,15713113,100.00,,
62232867,,cycles,14374466,100.00,,
126181339,,instructions,14374466,100.00,,
65326567,,cycles,15097175,100.00,,
133960238,,instructions,15097175,100.00,,
61193309,,cycles,14182624,100.00,,
126494748,,instructions,14182624,100.00,,
