16068512,,cycles,3730759,100.00,,
28499047,,instructions,3730759,100.00,,
16679214,,cycles,3907988,100.00,,
28534863,,instructions,3907988,100.00,,
17671854,,cycles,4164269,100.00,,
28450514,,instructions,4164269,100.00,,
17163508,,cycles,3992799,100.00,,
28567176,,instructions,3992799,100.00,,
18029873,,cycles,4214638,100.00,,
28476719,,instructions,4214638,100.00,,
17467621,,cycles,4105499,100.00,,
28455255,,instructions,4105499,100.00,,
17993096,,cycles,4209478,100.00,,
28588022,,instructions,4209478,100.00,,
17484202,,cycles,4079288,100.00,,
28528585,,instructions,4079288,100.00,,
17780613,,cycles,4175369,100.00,,
28552084,,instructions,4175369,100.00,,
18297386,,cycles,4362228,100.00,,
28626172,,instructions,4362228,100.00,,
17086096,,cycles,3991388,100.00,,
28501905,,instructions,3991388,100.00,,
