4215781,,cycles,1037469,100.00,,
3927872,,instructions,1037469,100.00,,
4302092,,cycles,1057890,100.00,,
3957904,,instructions,1057890,100.00,,
4335031,,cycles,1079420,100.00,,
3943772,,instructions,1079420,100.00,,
4488945,,cycles,1112069,100.00,,
3898733,,instructions,1112069,100.00,,
4626929,,cycles,1145110,100.00,,
3950986,,instructions,1145110,100.00,,
4222123,,cycles,1047870,100.00,,
3921044,,instructions,1047870,100.00,,
4081437,,cycles,1019859,100.00,,
3968665,,instructions,1019859,100.00,,
4325659,,cycles,1084149,100.00,,
3966232,,instructions,1084149,100.00,,
4111949,,cycles,1023610,100.00,,
3931419,,instructions,1023610,100.00,,
4311350,,cycles,1063980,100.00,,
3941968,,instructions,1063980,100.00,,
4466815,,cycles,1102099,100.00,,
3956172,,instructions,1102099,100.00,,
