5654579,,cycles,1414240,100.00,,
6866009,,instructions,1414240,100.00,,
5721512,,cycles,1417159,100.00,,
6858103,,instructions,1417159,100.00,,
5482099,,cycles,1332329,100.00,,
6869961,,instructions,1332329,100.00,,
5826562,,cycles,1427379,100.00,,
6904031,,instructions,1427379,100.00,,
5456281,,cycles,1326899,100.00,,
6841581,,instructions,1326899,100.00,,
4995530,,cycles,1202550,100.00,,
6833453,,instructions,1202550,100.00,,
5528930,,cycles,1359060,100.00,,
6848552,,instructions,1359060,100.00,,
5189440,,cycles,1240050,100.00,,
6846483,,instructions,1240050,100.00,,
5283839,,cycles,1261729,100.00,,
6842880,,instructions,1261729,100.00,,
5328131,,cycles,1302449,100.00,,
6879281,,instructions,1302449,100.00,,
5396454,,cycles,1322370,100.00,,
6833607,,instructions,1322370,100.00,,
