8316074,,cycles,1984848,100.00,,
19491146,,instructions,1984848,100.00,,
7904797,,cycles,1865659,100.00,,
19464055,,instructions,1865659,100.00,,
8890856,,cycles,2159120,100.00,,
19579794,,instructions,2159120,100.00,,
8314542,,cycles,1992070,100.00,,
19474283,,instructions,1992070,100.00,,
7846413,,cycles,1858560,100.00,,
19490454,,instructions,1858560,100.00,,
7881220,,cycles,1875909,100.00,,
19456702,,instructions,1875909,100.00,,
8097683,,cycles,1924680,100.00,,
19500135,,instructions,1924680,100.00,,
7981560,,cycles,1892470,100.00,,
19469746,,instructions,1892470,100.00,,
8213118,,cycles,1961720,100.00,,
19456632,,instructions,1961720,100.00,,
8311762,,cycles,1985499,100.00,,
19509245,,instructions,1985499,100.00,,
8034325,,cycles,1891919,100.00,,
19477103,,instructions,1891919,100.00,,
