4108071,,cycles,997030,100.00,,
5017123,,instructions,997030,100.00,,
4324814,,cycles,1045050,100.00,,
5018676,,instructions,1045050,100.00,,
4160901,,cycles,1014230,100.00,,
5024668,,instructions,1014230,100.00,,
4422802,,cycles,1072910,100.00,,
5032322,,instructions,1072910,100.00,,
4355823,,cycles,1052510,100.00,,
5027803,,instructions,1052510,100.00,,
4468139,,cycles,1095840,100.00,,
5044419,,instructions,1095840,100.00,,
4457081,,cycles,1104560,100.00,,
5035273,,instructions,1104560,100.00,,
4200236,,cycles,1018300,100.00,,
5021333,,instructions,1018300,100.00,,
4424163,,cycles,1086350,100.00,,
5053116,,instructions,1086350,100.00,,
4395581,,cycles,1068810,100.00,,
5037752,,instructions,1068810,100.00,,
4299231,,cycles,1038169,100.00,,
5024414,,instructions,1038169,100.00,,
