45391041,,cycles,10448777,100.00,,
140847647,,instructions,10448777,100.00,,
46442254,,cycles,10667255,100.00,,
140795745,,instructions,10667255,100.00,,
46654531,,cycles,10756607,100.00,,
140823361,,instructions,10756607,100.00,,
48562185,,cycles,11246536,100.00,,
140836699,,instructions,11246536,100.00,,
46724513,,cycles,10749666,100.00,,
140797389,,instructions,10749666,100.00,,
45517417,,cycles,10454846,100.00,,
140802369,,instructions,10454846,100.00,,
45827945,,cycles,10528146,100.00,,
140772461,,instructions,10528146,100.00,,
45985755,,cycles,10574555,100.00,,
140800165,,instructions,10574555,100.00,,
45768910,,cycles,10541316,100.00,,
140832911,,instructions,10541316,100.00,,
45130449,,cycles,10350736,100.00,,
140771275,,instructions,10350736,100.00,,
44572779,,cycles,10215116,100.00,,
140825134,,instructions,10215116,100.00,,
