328865630,,cycles,75911931,100.00,,
543407806,,instructions,75911931,100.00,,
309465159,,cycles,70737203,100.00,,
543445628,,instructions,70737203,100.00,,
299970130,,cycles,68040153,100.00,,
542165006,,instructions,68040153,100.00,,
319812896,,cycles,73574693,100.00,,
542943890,,instructions,73574693,100.00,,
314265856,,cycles,72370964,100.00,,
542827981,,instructions,72370964,100.00,,
311653814,,cycles,71909281,100.00,,
542288481,,instructions,71909281,100.00,,
330499988,,cycles,76466356,100.00,,
542921966,,instructions,76466356,100.00,,
313369226,,cycles,72166399,100.00,,
542700001,,instructions,72166399,100.00,,
319752406,,cycles,73386610,100.00,,
542272974,,instructions,73386610,100.00,,
322953557,,cycles,74097104,100.00,,
542329845,,instructions,74097104,100.00,,
313932665,,cycles,71913655,100.00,,
543136229,,instructions,71913655,100.00,,
