tdf108017_calcProtection.xlsb	worksheet_names	["ProtectedSheet"]
tdf108017_calcProtection.xlsb	worksheet_count	1
tdf108017_calcProtection.xlsb	save.baseline	9c18ee4e966af214c8c249824661c8dd633987dfba128091f867964f424309f2
tdf108017_calcProtection.xlsb	sheet0.snapshot	src=79e385a79fa19e5aab6558819bf5ec4ba077c5d5c4d8e7da76192ee0588bbda0 n=5 cells=80489a01925539b3149c33c3d75c748e695f9b935fc6837a1e04c8aba156c22e
tdf108017_calcProtection.xlsb	sheet0.noop.patch_empty	true
tdf108017_calcProtection.xlsb	sheet0.noop.published	src=79e385a79fa19e5aab6558819bf5ec4ba077c5d5c4d8e7da76192ee0588bbda0 save=9c18ee4e966af214c8c249824661c8dd633987dfba128091f867964f424309f2 names=["ProtectedSheet"] shared=1 xfs=3
tdf108017_calcProtection.xlsb	sheet0.edit	no editable scalar
tdf108017_calcProtection.xlsb	refusal	Err(Unrecognized Cell iStyleRef: 16777215 (cell XF count 3)) unchanged=true
51519.xlsb	worksheet_names	["Sheet1", "Sheet2", "Sheet3"]
51519.xlsb	worksheet_count	3
51519.xlsb	save.baseline	53ebff181db309ae9b602780591836515678db7590aeb59942f9c3348fe61192
51519.xlsb	sheet0.snapshot	src=4578990abae26a701fb8aaffada962247f21fa640e3b62fe5377afc728b6fd80 n=72 cells=42a8261c7c924f81c782b01c380cc80de92ddbc0d8a7666ebc7b8b62fcecd057
51519.xlsb	sheet1.snapshot	src=59e39771dbe96158ed637d3efc807eb684b19c86a7c01ef084f0e9b222147e64 n=0 cells=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
51519.xlsb	sheet2.snapshot	src=59e39771dbe96158ed637d3efc807eb684b19c86a7c01ef084f0e9b222147e64 n=0 cells=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
51519.xlsb	sheet0.noop.patch_empty	true
51519.xlsb	sheet0.noop.published	src=4578990abae26a701fb8aaffada962247f21fa640e3b62fe5377afc728b6fd80 save=53ebff181db309ae9b602780591836515678db7590aeb59942f9c3348fe61192 names=["Sheet1", "Sheet2", "Sheet3"] shared=49 xfs=1
51519.xlsb	sheet1.noop.patch_empty	true
51519.xlsb	sheet1.noop.published	src=59e39771dbe96158ed637d3efc807eb684b19c86a7c01ef084f0e9b222147e64 save=53ebff181db309ae9b602780591836515678db7590aeb59942f9c3348fe61192 names=["Sheet1", "Sheet2", "Sheet3"] shared=49 xfs=1
51519.xlsb	sheet2.noop.patch_empty	true
51519.xlsb	sheet2.noop.published	src=59e39771dbe96158ed637d3efc807eb684b19c86a7c01ef084f0e9b222147e64 save=53ebff181db309ae9b602780591836515678db7590aeb59942f9c3348fe61192 names=["Sheet1", "Sheet2", "Sheet3"] shared=49 xfs=1
51519.xlsb	sheet0.edit	at=(1,0) src=bd8ed51ef901eeb83c52c25e3a34b41bb36989170be0b4227c25c84232d607bf save=92a9db465e30e85125ca731d669caa04c882b8e8d6273ddb5af6d647b1bc969f readback=RkNumber(2.0) names=["Sheet1", "Sheet2", "Sheet3"] shared=49 xfs=1
51519.xlsb	sheet1.edit	no editable scalar
51519.xlsb	sheet2.edit	no editable scalar
51519.xlsb	refusal	Err(Unrecognized Cell iStyleRef: 16777215 (cell XF count 1)) unchanged=true
62815.xlsb	worksheet_names	["RkNumber"]
62815.xlsb	worksheet_count	1
62815.xlsb	save.baseline	2c1da74896f383b8cb33cb128bfeef20783572b81ca48410229bb098ac5c3565
62815.xlsb	sheet0.snapshot	src=36b8508664b4ff1c1b2f231559df2e30e72cbc068938932c6590b6a26d79889f n=282 cells=0882b634bfb17b29697b6118ee198e1d47df49e32c5e8a865068cce4cb6f1a17
62815.xlsb	sheet0.noop.patch_empty	true
62815.xlsb	sheet0.noop.published	src=36b8508664b4ff1c1b2f231559df2e30e72cbc068938932c6590b6a26d79889f save=2c1da74896f383b8cb33cb128bfeef20783572b81ca48410229bb098ac5c3565 names=["RkNumber"] shared=0 xfs=7
62815.xlsb	sheet0.edit	at=(0,0) src=ddf6a216f1a9dc8de7af2224e906b2efa10efb85c313a60543e14b4d8ea50835 save=18136b2090c7033222c5d0d277dc42df411074f84473254ffa1913c6c7c03ef8 readback=RkNumber(1.0) names=["RkNumber"] shared=0 xfs=7
62815.xlsb	refusal	Err(Unrecognized Cell iStyleRef: 16777215 (cell XF count 7)) unchanged=true
Simple.xlsb	worksheet_names	["Sheet1", "Sheet2", "Sheet3"]
Simple.xlsb	worksheet_count	3
Simple.xlsb	save.baseline	41b0c82bfa682f968d69e05e23137232d6c89ea4f24439786f0b779be319929b
Simple.xlsb	sheet0.snapshot	src=e148fc90718320d1dd2bafa3ebed8c3c39509462a5ca521069210f963cd61078 n=1 cells=1d37218f2c4a1374a5572215ebbee7f97cc6fbacb6f0fd0a8ae6e3174a1012c7
Simple.xlsb	sheet1.snapshot	src=9e3d6a6d789fe1fa227b896853e372c26581dd0b36519483b5b835b41823466c n=0 cells=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Simple.xlsb	sheet2.snapshot	src=9e3d6a6d789fe1fa227b896853e372c26581dd0b36519483b5b835b41823466c n=0 cells=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Simple.xlsb	sheet0.noop.patch_empty	true
Simple.xlsb	sheet0.noop.published	src=e148fc90718320d1dd2bafa3ebed8c3c39509462a5ca521069210f963cd61078 save=41b0c82bfa682f968d69e05e23137232d6c89ea4f24439786f0b779be319929b names=["Sheet1", "Sheet2", "Sheet3"] shared=1 xfs=1
Simple.xlsb	sheet1.noop.patch_empty	true
Simple.xlsb	sheet1.noop.published	src=9e3d6a6d789fe1fa227b896853e372c26581dd0b36519483b5b835b41823466c save=41b0c82bfa682f968d69e05e23137232d6c89ea4f24439786f0b779be319929b names=["Sheet1", "Sheet2", "Sheet3"] shared=1 xfs=1
Simple.xlsb	sheet2.noop.patch_empty	true
Simple.xlsb	sheet2.noop.published	src=9e3d6a6d789fe1fa227b896853e372c26581dd0b36519483b5b835b41823466c save=41b0c82bfa682f968d69e05e23137232d6c89ea4f24439786f0b779be319929b names=["Sheet1", "Sheet2", "Sheet3"] shared=1 xfs=1
Simple.xlsb	sheet0.edit	no editable scalar
Simple.xlsb	sheet1.edit	no editable scalar
Simple.xlsb	sheet2.edit	no editable scalar
Simple.xlsb	refusal	Err(Unrecognized Cell iStyleRef: 16777215 (cell XF count 1)) unchanged=true
bug66682.xlsb	worksheet_names	["test2"]
bug66682.xlsb	worksheet_count	1
bug66682.xlsb	save.baseline	490f0430a6bd44bdf697c7a41a898bce632ce2b775797c3b8c1517764c0900b3
bug66682.xlsb	sheet0.snapshot	src=7046d79b2fb35620a1a8051eb0464d740b51ddbd5e0d54ae962e62b4a9439c40 n=30 cells=30a64f3ac11880a11325d4bcbca4ea92894cca37c3f334c73f9f0b36c759f14f
bug66682.xlsb	sheet0.noop.patch_empty	true
bug66682.xlsb	sheet0.noop.published	src=7046d79b2fb35620a1a8051eb0464d740b51ddbd5e0d54ae962e62b4a9439c40 save=490f0430a6bd44bdf697c7a41a898bce632ce2b775797c3b8c1517764c0900b3 names=["test2"] shared=5 xfs=2
bug66682.xlsb	sheet0.edit	at=(1,0) src=b5a563efb9c7474a47b64d0a717b4a1128ebcce91c0c2aaab8b090f24c5392d0 save=38021efa232b4948fef6e45014c1eef015ea07b69fe0424ebd7af89b6ed6b861 readback=RkNumber(2.0) names=["test2"] shared=5 xfs=2
bug66682.xlsb	refusal	Err(Unrecognized Cell iStyleRef: 16777215 (cell XF count 2)) unchanged=true
comments.xlsb	worksheet_names	["Sheet1", "Sheet2", "Sheet3"]
comments.xlsb	worksheet_count	3
