/home/zhuhe/code/litchi/test-data/libreoffice-core/chart2/qa/extras/data/xlsx/boxWhisker.xlsx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/chart2/qa/extras/data/xlsx/tdf143127.xlsx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/oox/qa/unit/data/chart-data-label-char-color.docx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/oox/qa/unit/data/import-mce.pptx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/oox/qa/unit/data/shape-text-alignment.pptx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/oox/qa/unit/data/tdf131082.pptx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/sc/qa/unit/data/functions/dynamic_array/xlsx/DynamicArrayFixture.xlsx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/sc/qa/unit/data/xlsx/NamedSheetViews.xlsx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/sc/qa/unit/data/xlsx/Spill.xlsx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/sc/qa/unit/data/xlsx/activex_checkbox.xlsx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/sc/qa/unit/data/xlsx/dataValidity.xlsx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
/home/zhuhe/code/litchi/test-data/libreoffice-core/sc/qa/unit/data/xlsx/dateAutofilter.xlsx	/docProps/app.xml	error	XML publication rejected for '/docProps/app.xml': noncompact XML FormattingWhitespace at byte 55	-
