# started on Tue Sep 15 12:47:18 2026

83067632,,cycles,18572403,100.00,,
171525656,,instructions,18572403,100.00,,
27730291,,branches,18572403,100.00,,
166085,,branch-misses,18572403,100.00,,
18.57,msec,task-clock,18572403,100.00,,
