# fixture operation parts inflated_bytes parts_inflated bytes_inflated outcome
libreoffice-core/sc/qa/unit/data/xlsx/dataValidity.xlsx xlsx-hide 10 23553 6 11379 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
libreoffice-core/sc/qa/unit/data/xlsx/dateAutofilter.xlsx xlsx-hide 7 12850 4 4591 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/enhanced-protection.xlsx xlsx-hide 7 13157 4 4971 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/enhancedProtectionRangeShorthand.xlsx xlsx-hide 7 11294 4 9973 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/external-refs.xlsx xlsx-hide 10 12633 5 3292 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
libreoffice-core/sc/qa/unit/data/xlsx/freezePaneStartCell.xlsx xlsx-hide 8 16789 4 13108 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/invalid_ext_data_validation.xlsx xlsx-hide 11 47662 5 37096 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
libreoffice-core/sc/qa/unit/data/xlsx/page_scale.xlsx xlsx-hide 5 8282 3 7216 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/queryTableExport.xlsx xlsx-hide 10 12025 4 1568 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/3d-reference.xlsx xlsx-hide 10 14527 5 4694 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/basic.xlsx xlsx-hide 10 13962 6 5145 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/refupdate.xlsx xlsx-hide 7 15107 3 5080 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/text-results.xlsx xlsx-hide 9 13366 5 4675 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
libreoffice-core/sc/qa/unit/data/xlsx/sheet-tab-color.xlsx xlsx-hide 9 12012 6 3557 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
libreoffice-core/sc/qa/unit/data/xlsx/subtotal-above.xlsx xlsx-hide 9 20637 4 10013 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/tdf100034.xlsx xlsx-hide 8 103087 5 100817 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
libreoffice-core/sc/qa/unit/data/xlsx/tdf105840_allRowsHidden.xlsx xlsx-hide 6 10332 3 1970 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/tdf111980_radioButtons.xlsx xlsx-hide 22 36815 3 2404 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/tdf120168.xlsx xlsx-hide 15 22792 4 4939 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/tdf134455.xlsx xlsx-hide 6 13076 4 11950 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/tdf134459_HeaderFooterColor.xlsx xlsx-hide 7 20198 3 4835 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/tdf136721_letter_sized_paper.xlsx xlsx-hide 9 56949 4 5432 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/tdf143068_top10filter.xlsx xlsx-hide 8 15865 4 5877 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/tdf167689_xmlMaps_and_xmlColumnPr.xlsx xlsx-hide 9 8022 3 2776 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/tdf66377.xlsx xlsx-hide 17 40644 4 15170 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/tdf97598_scenarios.xlsx xlsx-hide 9 11979 6 3543 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
libreoffice-core/sc/qa/unit/data/xlsx/textLengthDataValidity.xlsx xlsx-hide 7 19046 3 5434 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/totalsRowShown.xlsx xlsx-hide 9 31642 4 15844 refused:skipped:_fewer_than_two_sheets
libreoffice-core/sc/qa/unit/data/xlsx/track-changes/simple-cell-changes.xlsx xlsx-hide 17 19557 6 5897 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
libreoffice-core/sd/qa/unit/data/BoldonseFontEmbedded.pptx xlsx-hide 21 120672 1 3765 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
libreoffice-core/sd/qa/unit/data/pptx/ole.pptx xlsx-hide 24 85991 1 3409 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx xlsx-hide 58 768905 1 2357 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
libreoffice-core/sd/qa/unit/data/pptx/slide-sections.pptx xlsx-hide 34 667521 1 4508 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
libreoffice-core/sd/qa/unit/data/pptx/tdf103477.pptx xlsx-hide 41 197391 1 4860 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
libreoffice-core/sd/qa/unit/data/pptx/tdf114821.pptx xlsx-hide 26 119285 1 3380 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
libreoffice-core/sd/qa/unit/data/pptx/tdf89064.pptx xlsx-hide 23 54519 1 793 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
libreoffice-core/sw/qa/core/objectpositioning/data/do-not-capture-draw-objs-on-page-draw-wrap-none.docx xlsx-hide 14 74259 1 24534 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/extras/ooxmlexport/data/NumberedList.docx xlsx-hide 15 437495 1 4563 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/extras/ooxmlexport/data/decimal-numbering-no-leveltext.docx xlsx-hide 10 46804 1 1670 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/extras/ooxmlexport/data/listWithLgl.docx xlsx-hide 3 7697 1 823 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/extras/ooxmlexport/data/lvlPicBulletId.docx xlsx-hide 22 94443 1 12302 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/extras/ooxmlexport/data/mailmerge.docx xlsx-hide 17 61054 1 2106 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/extras/ooxmlexport/data/strict.docx xlsx-hide 20 133798 1 5536 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/extras/ooxmlexport/data/tdf124384.docx xlsx-hide 18 231570 1 6213 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/extras/ooxmlexport/data/testGlossary.docx xlsx-hide 19 101284 1 2694 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/extras/ooxmlimport/data/numbering-circle.docx xlsx-hide 7 10486 1 1347 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/extras/ooxmlimport/data/tdf108545_embeddedDocxIcon.docx xlsx-hide 18 78230 1 3121 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/extras/ooxmlimport/data/tdf119039_bad_embedded_compound.docx xlsx-hide 10 55119 1 3861 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/extras/uiwriter/data/autotext-multiple.dotx xlsx-hide 13 84034 1 2460 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.template.main+xml'")
libreoffice-core/sw/qa/writerfilter/dmapper/data/alt-chunk-header.docx xlsx-hide 28 152426 1 3476 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/writerfilter/dmapper/data/alt-chunk-html.docx xlsx-hide 2 1499 1 1453 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/writerfilter/dmapper/data/alt-chunk.docx xlsx-hide 10 57923 1 2096 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/writerfilter/dmapper/data/layout-in-cell-2.docx xlsx-hide 16 458539 1 6146 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
libreoffice-core/sw/qa/writerfilter/dmapper/data/redline-range-comment.docx xlsx-hide 13 78458 1 3695 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
office-interop/libreoffice-resaved/date-autofilter-litchi.xlsx xlsx-hide 9 15473 4 10286 refused:skipped:_fewer_than_two_sheets
office-interop/libreoffice-resaved/document-properties-litchi.docx xlsx-hide 8 24425 1 1523 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
office-interop/libreoffice-resaved/shapes-litchi.pptx xlsx-hide 25 263214 1 876 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
office-interop/litchi-changed/date-autofilter-litchi.xlsx xlsx-hide 7 12992 4 4733 refused:skipped:_fewer_than_two_sheets
office-interop/litchi-changed/document-properties-litchi.docx xlsx-hide 9 42011 1 1336 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
office-interop/litchi-changed/shapes-litchi.pptx xlsx-hide 27 140153 1 3383 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/docx/ComplexNumberedLists.docx xlsx-hide 10 62145 1 4948 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/FancyFoot.docx xlsx-hide 11 36735 1 2891 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/Headers.docx xlsx-hide 13 35642 1 2213 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/Hyperlink.docx xlsx-hide 8 43317 1 1862 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/comment.docx xlsx-hide 7 9150 1 1264 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/documentProperties.docx xlsx-hide 9 41994 1 1319 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/documentProtection_comments_no_password.docx xlsx-hide 8 27073 1 1036 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/documentProtection_forms_no_password.docx xlsx-hide 8 27180 1 1041 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/documentProtection_no_protection.docx xlsx-hide 8 27108 1 1025 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/documentProtection_readonly_no_password.docx xlsx-hide 8 27021 1 1036 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/drawing.docx xlsx-hide 19 382464 1 288070 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/endnotes.docx xlsx-hide 12 35597 1 4906 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/footnotes.docx xlsx-hide 12 31717 1 1360 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/headerFooter.docx xlsx-hide 15 49919 1 1352 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/headerPic.docx xlsx-hide 12 38073 1 1170 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/table-alignment.docx xlsx-hide 9 111748 1 40151 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/table-indent.docx xlsx-hide 7 81548 1 71991 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/table_footnotes.docx xlsx-hide 12 33895 1 2478 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/docx/testComment.docx xlsx-hide 13 111088 1 3108 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
ooxml/pptx/SmartArt.pptx xlsx-hide 26 150094 1 3212 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/activex/activex_checkbox.pptx xlsx-hide 31 101567 1 3212 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/backgrounds.pptx xlsx-hide 29 112791 1 3321 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/connectorConnection.pptx xlsx-hide 21 87806 1 3212 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/curvedConnectors.pptx xlsx-hide 21 91853 1 3380 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/elbowConnectors.pptx xlsx-hide 21 91364 1 3380 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/line-chart.pptx xlsx-hide 23 89732 1 3640 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/pie-chart.pptx xlsx-hide 23 96599 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/radar-chart.pptx xlsx-hide 23 88655 1 3640 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/sample.pptx xlsx-hide 22 99861 1 3529 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/scatter-chart.pptx xlsx-hide 23 89220 1 3640 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/shape-blur-effect.pptx xlsx-hide 21 85994 1 3380 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/shape-glow-effect.pptx xlsx-hide 11 26867 1 3212 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/shape-soft-edges.pptx xlsx-hide 39 182021 1 1166 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/shape-text-glow-effect.pptx xlsx-hide 21 87030 1 3212 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/shape-text-rotate.pptx xlsx-hide 22 86135 1 3212 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/shapes.pptx xlsx-hide 27 140137 1 3383 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-accent-process.pptx xlsx-hide 26 143401 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-autoTxRot.pptx xlsx-hide 35 301561 1 3659 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-autofit-sync.pptx xlsx-hide 26 174720 1 3380 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-background-drawingml-fallback.pptx xlsx-hide 26 136154 1 3597 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-background.pptx xlsx-hide 25 136769 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-bullet-list.pptx xlsx-hide 25 122636 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-center-cycle.pptx xlsx-hide 25 131634 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-chevron.pptx xlsx-hide 24 123393 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-children.pptx xlsx-hide 25 159776 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-cnt.pptx xlsx-hide 25 185814 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-composite-infer-right.pptx xlsx-hide 16 101296 1 3212 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-continuous-block-process.pptx xlsx-hide 26 133126 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-cycle-matrix.pptx xlsx-hide 26 189035 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-cycle.pptx xlsx-hide 24 131387 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-data-follow.pptx xlsx-hide 25 191329 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-dir.pptx xlsx-hide 25 130000 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-font-size.pptx xlsx-hide 33 226224 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-interopgrabbag.pptx xlsx-hide 26 136755 1 3212 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-linear-rule-vert.pptx xlsx-hide 28 186371 1 3838 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-linear-rule.pptx xlsx-hide 26 143469 1 3229 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
