# fixture operation parts inflated_bytes parts_inflated bytes_inflated outcome
poi/test-data/spreadsheet/DataValidationEvaluations.xlsx opc-noop 12 31760 0 0 published:13679
poi/test-data/spreadsheet/DataValidationListTooLong.xlsx opc-noop 6 2678 0 0 published:3286
poi/test-data/spreadsheet/DataValidations-49244.xlsx opc-noop 8 27903 0 0 published:10705
poi/test-data/spreadsheet/ExcelPivotTableSample.xlsx opc-noop 17 29482 0 0 published:19460
poi/test-data/spreadsheet/Excel_file_with_trash_item.xlsx opc-noop 15 243154 0 0 published:47318
poi/test-data/spreadsheet/FormatKM.xlsx opc-noop 11 25764 0 0 published:11590
poi/test-data/spreadsheet/StructuredRefs-lots-with-lookups.xlsx opc-noop 25 2684014 0 0 published:325446
poi/test-data/spreadsheet/TestShiftRowSharedFormula.xlsx opc-noop 8 12804 0 0 published:8527
poi/test-data/spreadsheet/WithChartSheet.xlsx opc-noop 26 56306 0 0 published:30333
poi/test-data/spreadsheet/WithEmbeded.xlsx opc-noop 15 66120 0 0 published:23668
poi/test-data/spreadsheet/WithTextBox.xlsb opc-noop 12 14197 0 0 published:10076
poi/test-data/spreadsheet/bug64512_embed.xlsx opc-noop 12 85068 0 0 published:49746
poi/test-data/spreadsheet/chart_sheet.xlsx opc-noop 12 15388 0 0 published:10795
poi/test-data/spreadsheet/customIndexedColors.xlsx opc-noop 14 71362 0 0 published:19534
poi/test-data/spreadsheet/dataValidationTableRange.xlsx opc-noop 35 667788 0 0 published:116554
poi/test-data/spreadsheet/headerFooterTest.xlsx opc-noop 8 31794 0 0 published:27484
poi/test-data/spreadsheet/link-external-workbook-b.xlsx opc-noop 7 2567 0 0 published:4080
poi/test-data/spreadsheet/no_drawing_patriarch.xlsx opc-noop 8 6840298 0 0 published:672414
poi/test-data/spreadsheet/right-to-left.xlsx opc-noop 15 21773 0 0 published:14478
poi/test-data/spreadsheet/sample.xlsx opc-noop 13 23094 0 0 published:12348
poi/test-data/spreadsheet/shared_formulas.xlsx opc-noop 9 22061 0 0 published:10137
poi/test-data/spreadsheet/style-alternate-content.xlsx opc-noop 7 49209 0 0 published:10103
poi/test-data/spreadsheet/testSharedFormulasRangeSetBlankBug.xlsx opc-noop 8 35151 0 0 published:12428
poi/test-data/spreadsheet/testSharedFormulasSetBlank.xlsx opc-noop 9 13708 0 0 published:8889
poi/test-data/spreadsheet/testVarious.xlsb opc-noop 17 68288 0 0 published:22715
poi/test-data/spreadsheet/workbookProtection-sheet_password-2013.xlsx opc-noop 8 13566 0 0 published:9196
poi/test-data/spreadsheet/workbookProtection-workbook_password-2013.xlsx opc-noop 7 12058 0 0 published:8171
poi/test-data/spreadsheet/workbookProtection_workbook_revision_protected.xlsx opc-noop 13 14312 0 0 published:12468
poi/test-data/spreadsheet/xlookup.xlsx opc-noop 11 22297 0 0 published:12031
poi/test-data/spreadsheet/xxe_in_schema.xlsx opc-noop 10 14500 0 0 published:9801
poi/test-data/xmldsign/hello-world-signed-twice.docx opc-noop 11 41427 0 0 published:16099
poi/test-data/xmldsign/hello-world-signed.docx opc-noop 10 34299 0 0 published:13244
poi/test-data/xmldsign/hello-world-signed.pptx opc-noop 23 89247 0 0 published:36107
poi/test-data/xmldsign/hello-world-signed.xlsx opc-noop 12 24372 0 0 published:13072
poi/test-data/xmldsign/ms-office-2010-signed.docx opc-noop 11 52703 0 0 published:16142
poi/test-data/xmldsign/ms-office-2010-signed.pptx opc-noop 23 94172 0 0 published:38874
poi/test-data/xmldsign/ms-office-2010-signed.xlsx opc-noop 11 20633 0 0 published:12180
